AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,EulerX,EulerY,EulerZ,q0,q1,q2,q3
0.158173,-0.011102,-1.0001559,-5.1099997,0.2625,-0.35875,0.13958,-0.05376,1.04804,-178.43169,8.901333,-14.379187,0.003825979,0.98918587,-0.12371027,0.078690976
0.158173,-0.011102,-1.0001559,-5.1099997,0.2625,-0.35875,0.14322,-0.05194,1.04706,-178.47577,8.84815,-14.319735,0.003544383,0.9892863,-0.12323794,0.07818257
0.162443,-0.011407,-0.99368995,-4.8824997,0.43749997,-0.0525,0.13328001,-0.05572,1.05266,-178.33305,9.041008,-14.316254,0.00456794,0.9891577,-0.12306982,0.080000244
0.162443,-0.011407,-0.99368995,-4.8824997,0.43749997,-0.0525,0.14,-0.05152,1.04874,-178.44492,9.105681,-14.262942,0.003569119,0.9891755,-0.12267453,0.08043652
0.15128,-0.008417999,-0.99991196,-5.1537495,-1.3825,0.34999996,0.14056,-0.053480003,1.0403401,-178.41493,8.57189,-14.229623,0.0044314,0.98955834,-0.12247407,0.07585994
0.146888,-0.012809999,-1.004487,-5.8449993,-0.25374997,0.0175,0.14014,-0.053200003,1.04958,-178.6065,8.292459,-14.192664,0.0031041,0.9897782,-0.12233309,0.073241375
0.146888,-0.012809999,-1.004487,-5.8449993,-0.25374997,0.0175,0.14154,-0.05068,1.04678,-178.6544,8.207554,-14.164469,0.002800056,0.9898612,-0.1221353,0.07245632
0.154635,-0.011529,-0.994239,-5.64375,1.4962499,-0.1575,0.14224,-0.053340003,1.05168,-178.46822,8.58075,-14.158908,0.004008446,0.98963016,-0.12189693,0.07587703
0.154635,-0.011529,-0.994239,-5.64375,1.4962499,-0.1575,0.1421,-0.05502,1.03796,-178.43875,8.694056,-14.139759,0.004153262,0.9895771,-0.12168953,0.07688592
0.15268299,-0.012932,-0.998082,-5.5737495,2.1525,0.11374999,0.14056,-0.05124,1.0437,-178.57892,8.669383,-14.1049595,0.00299262,0.9896343,-0.12148761,0.07652307
0.150243,-0.007076,-0.999851,-4.92625,2.4412498,0.36749998,0.14238,-0.05446,1.04846,-178.34622,8.514672,-14.100368,0.005172108,0.9897291,-0.12132403,0.07543361
0.150243,-0.007076,-0.999851,-4.92625,2.4412498,0.36749998,0.1393,-0.05418,1.05126,-178.34616,8.4708185,-14.078649,0.005234053,0.9897794,-0.12114529,0.07505403
0.158661,-0.005978,-1.0047309,-5.31125,2.1874998,0.65625,0.1428,-0.05012,1.05364,-178.31136,8.730749,-14.050741,0.005273793,0.98964256,-0.120827585,0.07733385
0.158661,-0.005978,-1.0047309,-5.31125,2.1874998,0.65625,0.14126,-0.052500002,1.05084,-178.2628,8.807405,-14.029496,0.005625248,0.98961306,-0.12059503,0.07804582
0.157014,-0.005124,-0.99741095,-5.9849997,1.7062498,1.0325,0.1421,-0.05152,1.04636,-178.2415,8.785571,-14.010336,0.005845564,0.98964626,-0.120419726,0.07787875
0.156648,-0.001647,-0.99131095,-6.4924994,2.03875,0.53374994,0.14098,-0.053620003,1.04678,-178.04132,8.774113,-13.988818,0.007601494,0.98966455,-0.12010029,0.077988654
0.156648,-0.001647,-0.99131095,-6.4924994,2.03875,0.53374994,0.14266,-0.05824,1.05112,-177.97351,8.770994,-13.969928,0.008203234,0.98968166,-0.119891696,0.07803142
0.156343,-0.005673,-1.003938,-4.8474994,2.0299997,0.54249996,0.13818,-0.05488,1.0441201,-178.24411,8.73774,-13.924862,0.005932132,0.98976696,-0.11969353,0.07745862
0.156343,-0.005673,-1.003938,-4.8474994,2.0299997,0.54249996,0.1365,-0.0504,1.05364,-178.31595,8.727722,-13.886174,0.005348429,0.9898172,-0.11940993,0.07729527
0.156831,-0.001952,-1.001925,-4.235,1.81125,0.27124998,0.13818,-0.049140003,1.0507001,-178.21802,8.719211,-13.833651,0.006238809,0.9898724,-0.11889198,0.07732095
0.156831,-0.001952,-1.001925,-4.235,1.81125,0.27124998,0.14014,-0.049700003,1.04874,-178.22205,8.719747,-13.772495,0.006244774,0.98993546,-0.11836623,0.077318095
0.158539,-0.002928,-0.999973,-4.305,1.4612498,0.65625,0.14518,-0.0518,1.04664,-178.22765,8.7939415,-13.731289,0.006146167,0.98993045,-0.117998235,0.07795084
0.15676999,-0.001403,-0.992104,-4.5325,0.97124994,0.46374997,0.14126,-0.052360002,1.04636,-178.14528,8.763941,-13.691818,0.006915961,0.9899857,-0.11760778,0.07777417
0.15676999,-0.001403,-0.992104,-4.5325,0.97124994,0.46374997,0.14196001,-0.049420003,1.05504,-178.21004,8.761157,-13.628482,0.006402515,0.99005616,-0.117105104,0.077680126
0.161772,-0.013176,-1.002291,-4.92625,1.1025,0.7175,0.13902001,-0.053060003,1.04832,-178.5352,8.993408,-13.613966,0.00336136,0.9899326,-0.117155425,0.0793531
0.161772,-0.013176,-1.002291,-4.92625,1.1025,0.7175,0.14672,-0.05586,1.05364,-178.5093,9.058851,-13.630704,0.003505418,0.98987097,-0.1172694,0.07994529
0.160796,0.006527,-0.987956,-5.03125,1.7499999,0.6737499,0.13496001,-0.057540003,1.05182,-177.64735,8.96628,-13.664883,0.011023916,0.9898427,-0.11698392,0.080029085
0.168055,-0.009577,-1.01138,-4.3575,1.7062498,0.69125,0.14294,-0.052780002,1.05672,-178.40617,9.240224,-13.584048,0.004240536,0.9897922,-0.11675763,0.0816153
0.168055,-0.009577,-1.01138,-4.3575,1.7062498,0.69125,0.13958,-0.05418,1.04832,-178.34161,9.305803,-13.5864725,0.004728337,0.9897422,-0.11671889,0.08224745
0.166225,0.008052,-1.0065,-3.8587496,1.4962499,-0.63874996,0.1393,-0.048860002,1.057,-177.79974,9.129913,-13.497988,0.0096544,0.9899174,-0.1156081,0.08127235
0.166225,0.008052,-1.0065,-3.8587496,1.4962499,-0.63874996,0.13888,-0.05474,1.04888,-177.71083,9.084246,-13.393884,0.0105434,0.9900446,-0.114657186,0.080958135
0.162687,-0.012321999,-1.009428,-3.2287498,0.30624998,-1.6625,0.14252001,-0.0518,1.05882,-178.63506,9.077662,-13.22435,0.002683156,0.99027145,-0.113842696,0.07997
0.13554199,0.023667999,-0.969656,-4.8562493,0.87499994,-3.2812498,0.14322,-0.04676,1.04888,-177.43642,7.9362397,-13.037955,0.014316951,0.9910802,-0.1116938,0.07127035
0.13554199,0.023667999,-0.969656,-4.8562493,0.87499994,-3.2812498,0.14084001,-0.04746,1.0479001,-177.4557,7.6241145,-12.774297,0.014620363,0.99151397,-0.10950568,0.06851926
0.155306,-0.019093,-1.018395,-4.8212495,1.5837499,-3.0712497,0.14042,-0.04382,1.05168,-179.07909,8.422672,-12.545163,-5.65E-05,0.9913619,-0.10837349,0.073869206
0.155306,-0.019093,-1.018395,-4.8212495,1.5837499,-3.0712497,0.14336,-0.04718,1.05154,-178.99284,8.629836,-12.46306,5.46E-04,0.9913072,-0.10757723,0.07574222
0.134993,-0.01708,-1.006805,-4.305,0.8924999,-3.4474998,0.14168,-0.0462,1.0472001,-179.11873,7.958565,-12.341438,1.68E-04,0.9918372,-0.10669837,0.06981631
0.134993,-0.01708,-1.006805,-4.305,0.8924999,-3.4474998,0.14140001,-0.04816,1.04888,-179.0848,7.753848,-12.249898,7.09E-04,0.9920422,-0.10591255,0.06807555
0.129564,0.004453,-0.965935,-7.892499,2.8874998,-3.1149998,0.1351,-0.053480003,1.04356,-178.00227,7.5570335,-12.215942,0.010284988,0.9921332,-0.1050127,0.06736654
0.170312,0.014335,-0.986431,-6.7462497,2.6774998,-0.54249996,0.14238,-0.0476,1.0462201,-177.5072,8.910367,-12.182156,0.013323186,0.9912946,-0.104083434,0.079523586
0.170312,0.014335,-0.986431,-6.7462497,2.6774998,-0.54249996,0.13804,-0.05026,1.0395,-177.46054,9.32123,-12.084131,0.013412526,0.99110293,-0.103094324,0.083106905
0.160613,-0.021777,-1.037,-2.40625,1.2425,-0.25374997,0.14238,-0.049420003,1.0551801,-179.1692,9.047196,-11.929866,-0.001007663,0.9915209,-0.103024624,0.07919166
0.160613,-0.021777,-1.037,-2.40625,1.2425,-0.25374997,0.13636,-0.04312,1.04944,-179.22108,8.940711,-11.929529,-0.00135962,0.9915924,-0.1030714,0.078223705
0.14591199,-0.009821,-1.010892,-5.1624994,2.8525,-1.5924999,0.14658001,-0.04704,1.05392,-178.73578,8.447965,-11.90699,0.003303589,0.99192864,-0.10262497,0.07439508
0.146888,-0.00122,-0.98130697,-7.4812493,2.485,0.29749998,0.14448,-0.0469,1.04664,-178.29951,8.408966,-11.919584,0.007107397,0.9919221,-0.10245766,0.07444852
0.146888,-0.00122,-0.98130697,-7.4812493,2.485,0.29749998,0.13748,-0.045640003,1.04818,-178.31001,8.403213,-11.8929615,0.00703899,0.9919501,-0.10223514,0.0743877
0.15048699,-0.005612,-1.001986,-5.3462496,2.3537498,2.065,0.13692,-0.04998,1.04468,-178.46286,8.462742,-11.941275,0.005630231,0.99187803,-0.10274158,0.07476885
0.15048699,-0.005612,-1.001986,-5.3462496,2.3537498,2.065,0.1421,-0.052920002,1.04972,-178.42314,8.477101,-12.011135,0.005915246,0.9918042,-0.10331764,0.074932344
0.163175,6.10E-04,-0.99783796,-2.2574997,0.38499996,3.6399996,0.13440001,-0.05152,1.04664,-178.18137,8.896475,-12.127168,0.007541859,0.99141514,-0.10407668,0.07878611
0.16628599,0.008052,-0.993324,-3.9374998,1.9337498,2.7212498,0.13608,-0.05096,1.0462201,-177.81152,9.149163,-12.187795,0.010463105,0.99116254,-0.10428619,0.081312396
0.16628599,0.008052,-0.993324,-3.9374998,1.9337498,2.7212498,0.13188,-0.05152,1.03866,-177.79079,9.228961,-12.21457,0.01054862,0.99108225,-0.10448384,0.082023695
0.17781499,-9.76E-04,-1.006012,-3.5174997,1.2687498,1.2074999,0.14042,-0.04816,1.05014,-178.18283,9.6726,-12.166292,0.00677828,0.9908459,-0.104251646,0.0854983
0.17781499,-9.76E-04,-1.006012,-3.5174997,1.2687498,1.2074999,0.13286,-0.05054,1.04888,-178.09764,9.7933855,-12.170183,0.007399344,0.99075,-0.104194865,0.08662008
0.153964,-0.001281,-1.0026569,-4.1737494,1.7324998,0.1575,0.13384001,-0.04746,1.04538,-178.3364,8.96916,-12.086602,0.00616113,0.99141306,-0.103817865,0.07927174
0.153964,-0.001281,-1.0026569,-4.1737494,1.7324998,0.1575,0.13818,-0.05404,1.0514001,-178.23257,8.709506,-12.075636,0.007307239,0.991587,-0.10370414,0.07711901
0.163114,-0.008357,-1.003633,-4.97,2.1,0.32374996,0.13622001,-0.052500002,1.05574,-178.42877,9.038686,-12.075326,0.005305473,0.99138147,-0.10377091,0.079788886
0.151219,-0.010248,-1.001986,-3.8412495,0.54249996,1.5137498,0.13062,-0.05068,1.05182,-178.6484,8.668301,-12.106403,0.003726469,0.9916057,-0.104256645,0.07638668
0.151219,-0.010248,-1.001986,-3.8412495,0.54249996,1.5137498,0.13328001,-0.048580002,1.05196,-178.6896,8.553364,-12.150157,0.003447412,0.9916407,-0.104682036,0.07535605
0.147193,-0.015372,-1.007354,-2.1525,-0.23624998,2.23125,0.13426,-0.049420003,1.05224,-178.96893,8.362217,-12.214109,0.001166423,0.99170816,-0.10544679,0.073447324
0.147193,-0.015372,-1.007354,-2.1525,-0.23624998,2.23125,0.13356,-0.049000002,1.05168,-178.96211,8.302088,-12.30453,0.00122395,0.99166197,-0.10623369,0.07293429
0.15811199,-0.013359,-0.997716,-2.6512501,-0.7962499,2.26625,0.13244,-0.05068,1.0537801,-178.73402,8.716296,-12.415525,0.002734281,0.99129206,-0.106980205,0.07673168
0.154696,-0.006405,-0.99204296,-3.045,-0.82249993,1.7674999,0.1295,-0.04396,1.0556,-178.58937,8.684452,-12.4497385,0.003992887,0.99127644,-0.10718491,0.07659242
0.154696,-0.006405,-0.99204296,-3.045,-0.82249993,1.7674999,0.13412,-0.03948,1.0556,-178.6922,8.680844,-12.441708,0.003112122,0.9912895,-0.10718475,0.07646479
0.134261,-0.020984,-1.002962,-2.5374997,0.32374996,0.97999996,0.12740001,-0.0434,1.05392,-179.3373,8.000631,-12.432392,-0.001818723,0.9917255,-0.10761371,0.069975294
0.134261,-0.020984,-1.002962,-2.5374997,0.32374996,0.97999996,0.13762,-0.04788,1.04958,-179.28119,7.7857647,-12.502098,-0.001171221,0.9917876,-0.10820838,0.0681678
0.149389,-0.008417999,-0.99307996,-3.5874999,1.26,0.46374997,0.12768,-0.04774,1.0472001,-178.57925,8.26804,-12.574404,0.004397093,0.99142087,-0.10833058,0.07300477
0.149938,-0.024339,-0.998021,-4.7074995,1.1812499,0.9975,0.13314,-0.0476,1.04944,-179.19911,8.533633,-12.59574,-0.00123396,0.991243,-0.10887383,0.074714914
0.149938,-0.024339,-0.998021,-4.7074995,1.1812499,0.9975,0.13314,-0.045220003,1.05574,-179.22447,8.611311,-12.658442,-0.001568973,0.9911331,-0.10942257,0.07536181
0.14438699,-0.02013,-0.99948496,-4.59375,1.81125,-0.16624999,0.13426,-0.04662,1.0500001,-179.08313,8.400133,-12.68625,-1.61E-04,0.991242,-0.10959979,0.07367026
0.14438699,-0.02013,-0.99948496,-4.59375,1.81125,-0.16624999,0.12978001,-0.045640003,1.05154,-179.08566,8.335511,-12.701707,-1.30E-04,0.9912675,-0.1097441,0.0731089
0.126087,-0.020190999,-1.0069879,-3.6225,2.5725,-0.39374998,0.13426,-0.0476,1.05476,-179.25684,7.617025,-12.700211,-9.15E-04,0.99169654,-0.10992881,0.06672893
0.126087,-0.020190999,-1.0069879,-3.6225,2.5725,-0.39374998,0.12922001,-0.049000002,1.05084,-179.20578,7.3957515,-12.731511,-2.77E-04,0.9917909,-0.11019721,0.064862974
0.146888,-0.019581,-1.003084,-2.6687498,4.025,-1.02375,0.12992,-0.0504,1.05084,-178.9987,8.185206,-12.75419,7.35E-04,0.9913096,-0.11016444,0.071892425
0.163602,-0.020190999,-0.999241,-2.9924998,2.065,-0.41124997,0.12810001,-0.04704,1.05294,-178.93822,9.022699,-12.769694,4.33E-04,0.9907569,-0.110132545,0.07919254
0.163602,-0.020190999,-0.999241,-2.9924998,2.065,-0.41124997,0.12628001,-0.04788,1.0558801,-178.917,9.275717,-12.7769785,3.65E-04,0.99057716,-0.11014062,0.08139996
0.152927,-0.026534999,-0.99411696,-3.2024999,2.205,-0.8924999,0.12488,-0.0406,1.05168,-179.36906,9.039645,-12.7236595,-0.003276986,0.9907843,-0.11002939,0.078925714
0.152927,-0.026534999,-0.99411696,-3.2024999,2.205,-0.8924999,0.12684001,-0.05194,1.05098,-179.15987,8.968386,-12.773384,-0.001433186,0.99078876,-0.11032494,0.07850979
0.154025,-0.028121,-0.99338496,-2.87875,1.4525,-0.54249996,0.12852,-0.052640002,1.0521001,-179.22517,8.982244,-12.814435,-0.002039518,0.9907389,-0.110722765,0.07856597
0.15371999,-0.032696,-0.99710596,-3.4649997,1.435,-0.28874996,0.12866001,-0.04718,1.05462,-179.4827,8.985314,-12.843576,-0.0042888,0.99070156,-0.111150645,0.078342415
0.15371999,-0.032696,-0.99710596,-3.4649997,1.435,-0.28874996,0.12768,-0.049700003,1.0537801,-179.42256,8.988941,-12.911212,-0.003818753,0.9906355,-0.11169381,0.07842984
0.152744,-0.029768,-1.003389,-3.5874999,1.5487499,-0.00875,0.12194,-0.049700003,1.05266,-179.28795,8.892401,-12.986987,-0.002611682,0.9906299,-0.11226925,0.077724755
0.152744,-0.029768,-1.003389,-3.5874999,1.5487499,-0.00875,0.12768,-0.048580002,1.05504,-179.3327,8.859886,-13.037469,-0.003000525,0.9906008,-0.11274011,0.07739854
0.152378,-0.033245,-1.003572,-4.1475,1.5312499,-0.08749999,0.126,-0.04788,1.06568,-179.45477,8.860487,-13.089121,-0.004091208,0.99054575,-0.11326894,0.07728175
0.149328,-0.030377999,-1.000095,-4.8387494,1.4437499,0.1575,0.12726,-0.052640002,1.06134,-179.26094,8.736035,-13.185343,-0.002355901,0.9905378,-0.11398627,0.07639557
0.149328,-0.030377999,-1.000095,-4.8387494,1.4437499,0.1575,0.12558,-0.04452,1.0551801,-179.3991,8.69337,-13.223567,-0.003532589,0.9905242,-0.114413925,0.07588814
0.15201199,-0.030134,-0.995337,-4.8387494,1.2162501,0.24499999,0.13076,-0.048580002,1.05616,-179.30869,8.801844,-13.2934065,-0.002907143,0.99038565,-0.11494365,0.07691415
0.15201199,-0.030134,-0.995337,-4.8387494,1.2162501,0.24499999,0.12754,-0.053060003,1.05406,-179.21048,8.83578,-13.380502,-0.002151482,0.99027777,-0.11562573,0.077304274
0.149511,-0.030134,-0.998082,-4.7862496,1.1812499,0.45499995,0.12824,-0.053340003,1.0556,-179.23203,8.732566,-13.46275,-0.002287404,0.99026185,-0.11636505,0.07638904
0.149511,-0.030134,-0.998082,-4.7862496,1.1812499,0.45499995,0.12642,-0.04802,1.0521001,-179.31435,8.699257,-13.521528,-0.003003584,0.9902219,-0.11693217,0.07601608
0.14810799,-0.030256,-1.001132,-4.6287494,1.6625,0.035,0.1246,-0.04802,1.0542,-179.32056,8.636041,-13.574148,-0.003027036,0.990209,-0.117399156,0.07546212
0.152378,-0.029950999,-1.001925,-4.8387494,1.3125,0.22749998,0.12432,-0.053200003,1.05154,-179.16548,8.758902,-13.662889,-0.001873315,0.9900412,-0.118046306,0.07668098
0.152378,-0.029950999,-1.001925,-4.8387494,1.3125,0.22749998,0.12936,-0.05012,1.0556,-179.24472,8.793325,-13.713792,-0.002627766,0.98996454,-0.118534386,0.07689556
0.14896199,-0.033245,-1.0022299,-5.2674994,1.435,0.07875,0.12404,-0.045080002,1.0589601,-179.44987,8.703916,-13.747864,-0.004329571,0.9899816,-0.11897704,0.07590956
0.14896199,-0.033245,-1.0022299,-5.2674994,1.435,0.07875,0.12698,-0.04718,1.04468,-179.41347,8.676942,-13.809334,-0.004027561,0.98993653,-0.1194873,0.07571219
0.147925,-0.026595999,-0.992226,-5.5562496,1.56625,0.0525,0.12656,-0.044660002,1.05028,-179.19884,8.627623,-13.854024,-0.002150932,0.98992753,-0.119738206,0.07550901
0.153903,-0.027816,-0.99588597,-5.1187496,1.7499999,0.29749998,0.12432,-0.05068,1.04916,-179.08601,8.838229,-13.92125,-0.001443872,0.9897217,-0.12021309,0.07744503
0.153903,-0.027816,-0.99588597,-5.1187496,1.7499999,0.29749998,0.12824,-0.04368,1.0549,-179.23245,8.902616,-13.934785,-0.002785928,0.9896622,-0.12041986,0.077847034
0.154025,-0.029646,-1.00589,-4.4887495,2.065,0.61249995,0.12614,-0.0504,1.0584,-179.18655,8.897689,-14.005296,-0.002432289,0.9895922,-0.120998316,0.07785123
0.154025,-0.029646,-1.00589,-4.4887495,2.065,0.61249995,0.12936,-0.049140003,1.06064,-179.22163,8.895192,-14.060062,-0.002769792,0.9895351,-0.121495426,0.07779131
0.157075,-0.029036,-1.005585,-4.9612494,2.0562499,0.21874999,0.12558,-0.05208,1.05574,-179.07727,9.00089,-14.128551,-0.001683282,0.9893946,-0.12197254,0.07885589
0.152927,-0.025864,-1.000949,-5.4599996,1.8199998,0.0175,0.12796,-0.04746,1.05294,-179.07405,8.862833,-14.148308,-0.001520527,0.9894655,-0.12216208,0.07766718
0.152927,-0.025864,-1.000949,-5.4599996,1.8199998,0.0175,0.126,-0.04788,1.05028,-179.05556,8.820271,-14.17351,-0.001332018,0.9894669,-0.12237373,0.07731913
0.14981599,-0.025254,-0.99613,-5.3462496,1.42625,-0.105,0.12978001,-0.04984,1.0535,-179.0485,8.700574,-14.195157,-0.0011562,0.9895219,-0.122574314,0.076293044
0.14981599,-0.025254,-0.99613,-5.3462496,1.42625,-0.105,0.12922001,-0.04662,1.05182,-179.10313,8.664385,-14.201269,-0.001593024,0.9895381,-0.12266883,0.07592205
0.148047,-0.027145,-0.99814296,-4.8299994,1.4874998,-0.07,0.12740001,-0.05096,1.0507001,-179.11989,8.598162,-14.234974,-0.001688223,0.98954433,-0.122980766,0.075331844
0.148047,-0.027145,-0.99814296,-4.8299994,1.4874998,-0.07,0.1288,-0.0511,1.04986,-179.12117,8.577537,-14.269333,-0.001699519,0.9895206,-0.12328136,0.075151876
0.14701,-0.022630999,-0.998082,-4.8125,1.4174999,0.17499998,0.12726,-0.049420003,1.05266,-178.98235,8.486638,-14.30327,-4.24E-04,0.98954314,-0.12349762,0.07451622
0.153659,-0.03233,-1.006744,-4.41875,1.3912499,0.23624998,0.1316,-0.04592,1.05434,-179.39052,8.754856,-14.305606,-0.004241872,0.9893598,-0.12374818,0.07639147
0.153659,-0.03233,-1.006744,-4.41875,1.3912499,0.23624998,0.13328001,-0.04606,1.0493001,-179.38187,8.834692,-14.342814,-0.004278954,0.9892673,-0.12405326,0.07708865
0.14823,-0.027267,-0.998082,-4.7162495,1.3912499,-0.25374997,0.13412,-0.04634,1.05392,-179.22705,8.654772,-14.361133,-0.002758279,0.98936987,-0.12413261,0.075702585
0.14823,-0.027267,-0.998082,-4.7162495,1.3912499,-0.25374997,0.13118,-0.056,1.0563,-179.04222,8.601073,-14.418554,-0.001141628,0.9893452,-0.12451439,0.07543857
0.145363,-0.027449999,-0.998387,-4.8737497,1.3037499,0.0175,0.12922001,-0.052500002,1.05014,-179.12738,8.470575,-14.451155,-0.001754884,0.9893916,-0.12487112,0.07421894
0.153354,-0.025558999,-0.995398,-4.8299994,1.4874998,0.0525,0.13146,-0.0553,1.0579801,-178.93274,8.738756,-14.509244,-4.08E-04,0.9891583,-0.12520261,0.07674566
0.153354,-0.025558999,-0.995398,-4.8299994,1.4874998,0.0525,0.12852,-0.05166,1.05574,-178.98665,8.819271,-14.531686,-9.78E-04,0.9890809,-0.1254195,0.07738142
0.15304899,-0.030195,-1.007964,-4.0074997,1.82875,0.20124999,0.13104,-0.04998,1.05168,-179.23389,8.8197775,-14.546977,-0.003122593,0.98905945,-0.12571809,0.07711459
0.15304899,-0.030195,-1.007964,-4.0074997,1.82875,0.20124999,0.13132,-0.05376,1.05546,-179.15918,8.819784,-14.604637,-0.002516689,0.9889978,-0.12616542,0.07719533
0.154635,-0.029219,-0.99796,-4.48,1.4174999,-0.07875,0.13594,-0.04718,1.05868,-179.23164,8.91295,-14.607819,-0.003247655,0.988931,-0.12622835,0.07791939
0.150121,-0.030012,-0.995703,-5.3374996,1.4174999,0.23624998,0.12908,-0.052500002,1.06022,-179.1471,8.784655,-14.666485,-0.002414885,0.98895305,-0.12669636,0.07690419
0.150121,-0.030012,-0.995703,-5.3374996,1.4174999,0.23624998,0.12992,-0.04788,1.05546,-179.23244,8.744894,-14.692771,-0.003124515,0.98894775,-0.12698609,0.076466
0.144936,-0.030988,-1.000095,-4.5149994,1.2249999,0.122499995,0.12516001,-0.048860002,1.0558801,-179.30655,8.521958,-14.727306,-0.00353769,0.98905087,-0.12736395,0.074458905
0.144936,-0.030988,-1.000095,-4.5149994,1.2249999,0.122499995,0.13006,-0.048580002,1.04972,-179.32976,8.452942,-14.762305,-0.003683287,0.989055,-0.12769035,0.07383636
0.154757,-0.027816,-1.001437,-4.4275,1.1025,0.7175,0.12908,-0.052640002,1.05406,-179.03468,8.759248,-14.844789,-0.001535828,0.9887732,-0.12816352,0.07680691
0.154757,-0.027816,-1.001437,-4.4275,1.1025,0.7175,0.124180004,-0.04592,1.05644,-179.13766,8.8517475,-14.869474,-0.002545641,0.98868316,-0.1284315,0.07748915
0.151036,-0.025742,-1.001315,-5.2937493,1.6887499,0.42,0.12936,-0.053620003,1.0596601,-178.94493,8.7306595,-14.92697,-7.84E-04,0.98870057,-0.12881716,0.07666009
0.148474,-0.024766,-0.99948496,-5.1799994,1.5049999,0.34124997,0.13062,-0.048720002,1.0589601,-179.03453,8.594219,-14.934756,-0.001407333,0.9887787,-0.12896581,0.07538218
0.148474,-0.024766,-0.99948496,-5.1799994,1.5049999,0.34124997,0.13216001,-0.04704,1.0521001,-179.06795,8.552447,-14.941946,-0.001652845,0.98879683,-0.12905633,0.07498409
0.147864,-0.027755,-0.997655,-5.3374996,1.5749999,0.13125,0.12516001,-0.052500002,1.0507001,-179.04617,8.556715,-14.9839115,-0.001497344,0.9887471,-0.12940352,0.07504488
0.147864,-0.027755,-0.997655,-5.3374996,1.5749999,0.13125,0.12866001,-0.05222,1.0530801,-179.06726,8.557603,-15.017085,-0.001702014,0.9887087,-0.12970339,0.07502824
